		
3.898	3.119928013	5
3.964	3.261606651	5
4.05	3.406826073	5
4.119	3.553952531	5
4.183	3.701681501	5
4.269	3.848682635	5
4.337	3.993545745	5
4.402	4.135240332	5
4.488	4.272809423	5
4.557	4.405352433	5
4.621	4.5320781	5
4.701	4.652569566	5
4.77	4.766236107	5
4.836	4.872640623	5
4.901	4.97140942	5
4.984	5.062177777	5
5.05	5.144933323	5
5.112	5.219721585	5
5.178	5.286453821	5
5.25	5.34525519	5
5.342	5.396285883	5
5.411	5.439653855	5
5.478	5.475642196	5
5.54	5.504541747	5
5.604	5.526829001	5
5.666	5.542720436	5
5.729	5.552525678	5
5.794	5.556711817	5
5.856	5.555568078	5
5.917	5.549847525	5
5.98	5.539967576	5
6.04	5.526057465	5
6.1	5.508747942	5
6.165	5.488492592	5
6.224	5.465682488	5
6.285	5.440736458	5
6.349	5.414070882	5
6.41	5.386006999	5
6.473	5.356908869	5
6.538	5.327171945	5
6.599	5.297072169	5
6.66	5.266678202	5
6.725	5.236372168	5
6.789	5.206370982	5
6.855	5.177163098	5
6.922	5.148795172	5
6.985	5.12120198	5
7.047	5.094921469	5
7.113	5.06986444	5
7.177	5.046195233	5
7.239	5.024085884	5
7.311	5.003693499	5
7.372	4.984874438	5
7.433	4.967747744	5
7.497	4.952292848	5
7.557	4.93861343	5
7.618	4.926589235	5
7.68	4.916229129	5
7.741	4.907624457	5
7.801	4.900565697	5
7.863	4.894990993	5
7.924	4.890863003	5
7.983	4.887966501	5
8.045	4.886138691	5
8.105	4.88549133	5
8.163	4.886011248	5
8.225	4.887563049	5
8.285	4.890086427	5
8.344	4.893423016	5
8.405	4.897478701	5
8.464	4.902034576	5
8.523	4.907156728	5
8.585	4.912597647	5
8.643	4.918218822	5
8.701	4.924167679	5
8.763	4.930243081	5
8.821	4.93662875	5
8.879	4.942949483	5
8.941	4.949266251	5
9.003	4.955358447	5
9.063	4.961195009	5
9.124	4.967053137	5
9.183	4.972685623	5
9.241	4.978105887	5
9.302	4.983330833	5
9.36	4.98826433	5
9.435	4.992800453	5
9.5	4.997031577	5
9.572	5.000931316	5
9.648	5.004535943	5
9.72	5.007801437	5
9.792	5.010745465	5
9.862	5.013365429	5
9.935	5.015629145	5
10.02	5.017505322	10
10.087	5.062571072	10
10.161	5.146997352	10
10.228	5.266698921	10
10.303	5.41777816	10
10.367	5.596515856	10
10.437	5.79904292	10
10.516	6.021447882	10
10.582	6.260232725	10
10.654	6.511898071	10
10.735	6.773290285	10
10.802	7.041296804	10
10.876	7.313243143	10
10.957	7.586213328	10
11.025	7.857937742	10
11.1	8.126135104	10
11.181	8.388566853	10
11.251	8.643707214	10
11.324	8.889723638	10
11.404	9.125284981	10
11.47	9.349214291	10
11.543	9.560421215	10
11.621	9.757967236	10
11.689	9.94141728	10
11.76	10.11032882	10
11.836	10.26458852	10
11.899	10.40389788	10
11.962	10.52837518	10
12.038	10.63821542	10
12.111	10.7336326	10
12.176	10.81480237	10
12.241	10.88223872	10
12.301	10.93646913	10
12.367	10.97814149	10
12.43	11.00784049	10
12.495	11.02634392	10
12.556	11.03448423	10
12.617	11.03303964	10
12.674	11.02273498	10
12.732	11.00438924	10
12.792	10.97882303	10
12.85	10.9467346	10
12.911	10.90898573	10
12.976	10.86647064	10
13.039	10.82000486	10
13.1	10.77030794	10
13.165	10.7178845	10
13.228	10.66359206	10
13.293	10.60783406	10
13.358	10.55119347	10
13.422	10.49430559	10
13.486	10.43772063	10
13.555	10.38207166	10
13.617	10.327581	10
13.68	10.27470328	10
13.746	10.22381812	10
13.809	10.17513002	10
13.877	10.12894601	10
13.942	10.08530974	10
14.004	10.04462367	10
14.066	10.00683721	10
14.13	9.97213123	10
14.191	9.940555245	10
14.251	9.912032108	10
14.313	9.886645116	10
14.372	9.864319408	10
14.431	9.845064976	10
14.494	9.828583908	10
14.555	9.81499056	10
14.612	9.804141417	10
14.673	9.795806028	10
14.731	9.78985611	10
14.789	9.78632627	10
14.849	9.784979505	10
14.908	9.785610545	10
14.966	9.787865844	10
15.027	9.791790188	10
15.085	9.797185617	10
15.144	9.803928953	10
15.205	9.811786587	10
15.263	9.820583085	10
15.322	9.830172545	10
15.383	9.840646673	10
15.441	9.851526861	10
15.5	9.862781473	10
15.568	9.874303195	10
15.627	9.886022054	10
15.685	9.897823023	10
15.747	9.90976627	10
15.806	9.921550483	10
15.865	9.933007646	10
15.93	9.944228421	10
15.991	9.95508427	10
16.051	9.965545276	10
16.114	9.975572852	10
16.176	9.984976629	10
16.237	9.993625767	10
16.299	10.00161026	10
16.358	10.00893068	10
16.418	10.01557578	10
16.481	10.02139719	10
16.541	10.02658765	10
16.602	10.03102125	10
16.664	10.03478758	10
16.721	10.03783516	10
16.78	10.04029248	10
16.841	10.0422243	10
16.899	10.04360525	10
16.958	10.04445892	10
17.019	10.04484843	10
17.077	10.04480623	10
17.135	10.04460689	10
17.196	10.0440531	10
17.253	10.04309193	10
17.315	10.04175964	10
17.377	10.04021521	10
17.436	10.03848116	10
17.495	10.03661601	10
17.555	10.03467547	10
17.613	10.03252615	10
17.671	10.0302693	10
17.731	10.02774621	10
17.789	10.02511203	10
17.847	10.02255794	10
17.907	10.01997712	10
17.967	10.01748109	10
18.026	10.01504674	10
18.088	10.01271608	10
18.145	10.01036218	10
18.202	10.00811038	10
18.263	10.00591349	10
18.32	10.00362892	10
18.378	10.0015183	10
18.438	9.999592883	10
18.496	9.997830372	10
18.555	9.996325731	10
18.615	9.995097317	10
18.673	9.993985974	10
18.73	9.993062348	10
18.791	9.992306655	10
18.848	9.991708625	10
18.905	9.991158327	10
18.971	9.990690206	10
19.03	9.990268369	10
19.09	9.9898582	10
19.151	9.989510439	10
19.209	9.989256911	10
19.267	9.989001175	10
19.327	9.988917321	10
19.385	9.988988293	10
19.446	9.989201333	10
19.507	9.989530233	10
19.564	9.989958631	10
19.622	9.990484342	10
19.681	9.990954357	10
19.738	9.991498882	10
19.795	9.992023383	10
19.856	9.992548445	10
19.912	9.993014762	10
19.969	9.993460276	10
20.029	9.99394615	5
20.087	9.950768448	5
20.153	9.868071279	5
20.225	9.749799224	5
20.292	9.599815986	5
20.353	9.422128451	5
20.427	9.220494855	5
20.5	8.998762556	5
20.561	8.760449558	5
20.636	8.509017453	5
20.709	8.247843655	5
20.777	7.979861217	5
20.855	7.70791289	5
20.929	7.434778971	5
20.993	7.162932551	5
21.069	6.894606403	5
21.144	6.631719163	5
21.207	6.376119444	5
21.284	6.129501432	5
21.358	5.893227217	5
21.421	5.66858452	5
21.497	5.456568693	5
21.568	5.257878667	5
21.63	5.073144839	5
21.704	4.902931879	5
21.774	4.747567751	5
21.834	4.607152869	5
21.897	4.481661127	5
21.967	4.371012972	5
22.035	4.27494423	5
22.1	4.193378739	5
22.159	4.126211182	5
22.219	4.072251818	5
22.288	4.030923213	5
22.348	4.00149979	5
22.41	3.983235581	5
22.472	3.975275003	5
22.531	3.977104532	5
22.589	3.987564355	5
22.653	4.005941426	5
22.711	4.031516744	5
22.768	4.063319856	5
22.829	4.100659203	5
22.888	4.142899069	5
22.949	4.189084263	5
23.012	4.238367163	5
23.076	4.290232777	5
23.137	4.344121177	5
23.202	4.399132066	5
23.263	4.454806067	5
23.328	4.510651904	5
23.392	4.566123888	5
23.454	4.620804343	5
23.516	4.674357821	5
23.581	4.726260876	5
23.644	4.77623225	5
23.704	4.823986022	5
23.769	4.869417605	5
23.829	4.912211245	5
23.894	4.952139772	5
23.976	4.989351641	5
24.046	5.023556712	5
24.124	5.054884913	5
24.188	5.083193907	5
24.25	5.1083069	5
24.312	5.13028646	5
24.375	5.149317688	5
24.434	5.165535584	5
24.493	5.179092047	5
24.555	5.189816784	5
24.613	5.198054712	5
24.67	5.203967722	5
24.731	5.207548633	5
24.788	5.209118035	5
24.848	5.208685091	5
24.91	5.206554892	5
24.969	5.202921279	5
25.027	5.197712563	5
25.087	5.191589734	5
25.144	5.184331935	5
25.202	5.176040004	5
25.263	5.166843995	5
25.322	5.156809486	5
25.38	5.146229622	5
25.441	5.135390512	5
25.5	5.124296894	5
25.558	5.112905073	5
25.618	5.101511381	5
25.677	5.090287008	5
25.735	5.079042225	5
25.801	5.067863011	5
25.861	5.057144963	5
25.919	5.046892373	5
25.981	5.03718927	5
26.04	5.028052354	5
26.098	5.019430567	5
26.16	5.011328851	5
26.218	5.003651975	5
26.278	4.996677766	5
26.339	4.990425247	5
26.398	4.984766262	5
26.455	4.979709946	5
26.516	4.975209834	5
26.573	4.971354905	5
26.631	4.968021922	5
26.693	4.965181512	5
26.754	4.963008518	5
26.812	4.961320541	5
26.873	4.960134548	5
26.932	4.959471854	5
26.988	4.959210386	5
27.049	4.959419136	5
27.107	4.960068579	5
27.164	4.961007468	5
27.225	4.962033171	5
27.281	4.963242913	5
27.339	4.96458605	5
27.4	4.966082262	5
27.456	4.967707768	5
27.518	4.969405747	5
27.58	4.971285586	5
27.638	4.973018818	5
27.695	4.974824113	5
27.755	4.976705976	5
27.812	4.978629722	5
27.87	4.980444999	5
27.933	4.982373389	5
27.991	4.984192427	5
28.049	4.985910438	5
28.11	4.987700298	5
28.167	4.989514963	5
28.224	4.991249255	5
28.284	4.99303725	5
28.341	4.994711494	5
28.397	4.996354265	5
28.457	4.997820996	5
28.515	4.999131006	5
28.573	5.000393688	5
28.633	5.001591041	5
28.689	5.002641017	5
28.748	5.003571578	5
28.808	5.004418231	5
28.866	5.005142387	5
28.923	5.005796224	5
28.984	5.006425391	5
29.042	5.007025902	5
29.099	5.007710738	5
29.162	5.008200242	5
29.221	5.008637101	5
29.279	5.009020144	5
29.339	5.009261503	5
29.396	5.009216582	5
29.453	5.009174466	5
29.514	5.009165896	5
29.571	5.009220477	5
29.629	5.009083725	5
29.69	5.008905636	5
29.747	5.008429308	5
29.805	5.007966768	5
29.865	5.007477287	5
29.924	5.007061498	5
29.982	5.006810064	5
30.042	5.006419748	10
30.101	5.049416831	10
30.167	5.131701143	10
30.235	5.249518502	10
30.303	5.398862098	10
30.363	5.575941428	10
30.434	5.776961858	10
30.506	5.998180596	10
30.567	6.236037822	10
30.641	6.48718276	10
30.713	6.748312108	10
30.775	7.016327605	10
30.848	7.28820156	10
30.922	7.561385968	10
30.988	7.833272683	10
31.064	8.101864184	10
31.139	8.365037923	10
31.201	8.620944553	10
31.274	8.867903068	10
31.348	9.104380329	10
31.41	9.329154891	10
31.483	9.54143688	10
31.554	9.740246435	10
31.616	9.925030099	10
31.688	10.0953469	10
31.758	10.25092362	10
31.817	10.39147035	10
31.879	10.5169266	10
31.946	10.62760364	10
32.014	10.7238792	10
32.077	10.80591568	10
32.135	10.87414522	10
32.193	10.92921882	10
32.26	10.97171417	10
32.318	11.00248948	10
32.379	11.02201293	10
32.44	11.03109808	10
32.498	11.03041702	10
32.556	11.02076369	10
32.619	11.00308695	10
32.677	10.97812231	10
32.734	10.94668247	10
32.802	10.90940847	10
32.862	10.86714044	10
32.923	10.82077308	10
32.989	10.77113174	10
33.051	10.7186422	10
33.111	10.66432213	10
33.178	10.60861293	10
33.238	10.55230087	10
33.298	10.49583114	10
33.364	10.43967368	10
33.425	10.38424298	10
33.485	10.32996501	10
33.552	10.27708061	10
33.612	10.22596299	10
33.672	10.1770451	10
33.738	10.13046846	10
33.798	10.08653941	10
33.858	10.04553103	10
33.923	10.00759295	10
33.984	9.972735209	10
34.046	9.941103734	10
34.111	9.912420895	10
34.171	9.887133907	10
34.23	9.864804673	10
34.294	9.845337234	10
34.353	9.828890324	10
34.419	9.81520713	10
34.485	9.804207612	10
34.548	9.795852089	10
34.607	9.789979676	10
34.67	9.78640482	10
34.727	9.785169653	10
34.785	9.785955619	10
34.848	9.788537445	10
34.907	9.792714079	10
34.964	9.798328778	10
35.026	9.805246021	10
35.084	9.813421962	10
35.142	9.822460977	10
35.205	9.83218207	10
35.262	9.84258462	10
35.319	9.853517914	10
