0	0
0.148	-0.00316165
0.277	-0.004352094
0.337	-0.005542039
0.409	-0.006731486
0.48	-0.007920436
0.528	-0.009108888
0.585	-0.010296842
0.637	-0.0114843
0.708	-0.01267126
0.776	-0.013857724
0.836	-0.015043691
0.89	-0.016229162
0.939	-0.017414137
0.984	-0.018598616
1.027	-0.019782599
1.073	-0.020966086
1.118	-0.022149079
1.158	-0.023331576
1.203	-0.024513578
1.245	-0.025695086
1.284	-0.026876099
1.329	-0.028056618
1.369	-0.029236643
1.409	-0.030416174
1.453	-0.031595211
1.496	-0.032773755
1.535	-0.033951806
1.582	-0.035129364
1.625	-0.036306429
1.664	-0.037483001
1.705	-0.038659081
1.745	-0.039834668
1.793	-0.039834668
1.846	-0.039834668
1.888	-0.039834668
1.929	-0.039834668
1.971	-0.039834668
2.009	-0.039834668
2.049	-0.039834668
2.091	-0.039834668
2.13	-0.039834668
2.168	-0.039834668
2.21	-0.039834668
2.253	-0.039834668
2.291	-0.039834668
2.33	-0.039834668
2.369	-0.039834668
2.41	-0.039834668
2.447	-0.039834668
2.487	-0.039834668
2.527	-0.039834668
2.566	-0.039834668
2.604	-0.039834668
2.64	-0.039834668
2.684	-0.039834668
2.722	-0.039834668
2.766	-0.039834668
2.806	-0.039834668
2.845	-0.039834668
2.883	-0.039834668
2.921	-0.039834668
2.962	-0.039834668
3.003	-0.039834668
3.043	-0.039834668
3.084	-0.039834668
3.131	-0.039834668
3.196	-0.039834668
3.253	-0.039834668
3.292	-0.039834668
3.335	-0.039834668
3.389	0.290248033
3.436	0.300038064
3.487	0.680133646
3.552	0.775387628
3.617	1.183625959
3.66	1.293513337
3.703	1.702282927
3.745	1.757170795
3.788	2.045268732
3.834	2.131454034
3.874	2.512288178
3.917	2.668777359
3.96	2.87929872
4.004	3.058790939
4.046	3.43488729
4.089	3.552292008
4.136	3.776665548
4.177	3.869504334
4.22	4.18988194
4.258	4.28832331
4.306	4.6601345
4.351	4.737033113
4.392	5.076150293
4.439	5.211463209
4.479	5.556429862
4.539	5.712815674
4.58	5.919491121
4.622	6.102479843
4.667	6.410098411
4.714	6.556775133
4.756	6.758983725
4.797	6.875671251
4.838	7.206358929
4.879	7.337752168
4.922	7.546413614
4.96	7.717899467
5.004	8.012220538
5.046	8.199398187
5.087	8.506240728
5.129	8.61540453
5.17	8.901665095
5.213	8.978122585
5.253	9.329035366
5.294	9.419515537
5.338	9.702718597
5.38	9.799806429
5.422	10.19476771
5.464	10.28643313
5.506	10.53132577
5.549	10.6231711
5.591	10.93653931
5.636	11.03801066
5.678	11.40350946
5.718	11.5056067
5.761	11.80127773
5.804	11.95725479
5.845	12.15813072
5.889	12.38003855
5.932	12.53611178
5.975	12.78586882
6.019	12.96958032
6.065	13.20413936
6.106	13.35628193
6.147	13.565651
6.187	13.78562748
6.228	13.91119633
6.27	14.15372501
6.312	14.25879428
6.353	14.39767911
6.398	14.45007631
6.439	14.67339395
6.483	14.79565993
6.524	15.07407217
6.567	15.20235127
6.609	15.53051256
6.651	15.64650067
6.692	15.91954807
6.734	16.01086988
6.78	16.26598454
6.821	16.34099346
6.864	16.68693954
6.906	16.78756744
6.95	17.02305935
6.994	17.10543862
7.043	17.3594062
7.086	17.4462699
7.131	17.73116392
7.178	17.85928438
7.22	18.05425034
7.261	18.17153012
7.303	18.38971474
7.341	18.53645141
7.39	18.70395403
7.434	18.86470173
7.477	19.05825693
7.518	19.21189713
7.56	19.37490475
7.603	19.48868318
7.646	19.75344704
7.69	19.89281905
7.733	20.12745084
7.774	20.26012383
7.821	20.54653794
7.863	20.69436189
7.906	20.91371494
7.949	21.02921021
7.993	21.32856489
8.039	21.40250727
8.087	21.67447526
8.131	21.77819379
8.174	22.03148256
8.217	22.12263114
8.259	22.43834425
8.303	22.50327141
8.346	22.82264309
8.388	22.90039645
8.434	23.19365225
8.483	23.28252002
8.531	23.56258182
8.577	23.6524632
8.623	23.92417409
8.673	24.01982873
8.726	24.32573679
8.785	24.42468393
8.847	24.69159488
8.933	24.75554897
8.99	25.14046179
9.045	25.24823627
9.099	25.42310655
9.154	25.50924107
9.211	25.79561023
9.264	25.89487761
9.317	26.15299793
9.365	26.22839392
9.414	26.52531916
9.464	26.59591702
9.509	26.83721524
9.555	26.93630351
9.604	27.18290336
9.656	27.26267718
9.706	27.4885056
9.756	27.54358152
9.799	27.88967238
9.845	27.96729259
9.89	28.18594939
9.936	28.24042611
9.984	28.59374758
10.032	28.65027304
10.083	28.91919307
10.134	28.99235064
10.182	29.27151275
10.233	29.31183818
10.283	29.59015758
10.331	29.7170914
10.381	29.88973262
10.429	29.98429497
10.481	30.13613957
10.542	30.38500665
