0	40	10	20	20	30	0
0.091	40	10	20	20	30	0
0.194	40	10	20	20	30	0
0.265	40	10	20	20	30	0
0.339	40	10	20	20	30	0
0.397	40	10	20	20	30	0
0.447	40	10	20	20	30	0
0.502	40	10	20	20	30	0
0.552	40	10	20	20	30	0
0.601	40	10	20	20	30	0
0.646	40	10	20	20	30	0
0.695	40	10	20	20	30	0
0.745	40	10	20	20	30	0
0.792	40	10	20	20	30	0
0.839	40	10	20	20	30	0
0.883	40	10	20	20	30	0
0.926	40	10	20	20	30	0
0.974	40	10	20	20	30	0
1.02	40	10	20	20	30	0
1.069	40	10	20	20	30	0
1.112	40	10	20	20	30	0
1.158	40	10	20	20	30	0
1.206	40	10	20	20	30	0
1.261	40	10	20	20	30	0
1.304	40	10	20	20	30	0
1.368	40	10.09531914	20	19.99974811	30	-0.167288797
1.418	40	10.10821757	20	19.99971512	30	-0.127763129
1.475	40	10.15293833	20	19.99942032	30	-0.699220225
1.527	40	10.16798442	20	19.99921859	30	-0.894834627
1.58	40	10.30269385	20	19.99693493	30	-0.862475468
1.63	40	10.3179286	20	19.99671783	30	-0.798972907
1.68	40	10.41276908	20	19.99478908	30	-1.502687125
1.729	40	10.42054	20	19.99459264	30	-1.54923868
1.78	40	10.48406259	20	19.99285215	30	-1.62454048
1.83	40	10.5313773	20	19.99140242	30	-1.953508888
1.88	40	10.57576883	20	19.98984595	30	-2.07665012
1.929	40	10.60815245	20	19.98860168	30	-2.380369199
1.978	40	10.6630387	20	19.98625506	30	-2.566081526
2.028	40	10.69232969	20	19.98492463	30	-2.675828663
2.077	40	10.74282967	20	19.98253529	30	-2.767301505
2.126	40	10.76917981	20	19.98125676	30	-2.83775362
2.176	40	10.83195226	20	19.97781538	30	-3.515202645
2.227	40	10.85415861	20	19.97642949	30	-3.75232805
2.289	40	10.94077505	20	19.97050353	30	-4.016277186
2.345	40	10.95717769	20	19.96936724	30	-4.047881462
2.393	40	11.02741389	20	19.96398337	30	-4.717298209
2.442	40	11.0489627	20	19.96219923	30	-4.890160829
2.488	40	11.11098933	20	19.95668957	30	-5.25453383
2.538	40	11.13771623	20	19.95423655	30	-5.368578911
2.591	40	11.19137758	20	19.94900021	30	-5.813264985
2.65	40	11.22735315	20	19.94537399	30	-5.786453272
2.704	40	11.25646856	20	19.94236433	30	-6.079702837
2.757	40	11.28480558	20	19.93930898	30	-6.316897672
2.812	40	11.32998791	20	19.93413374	30	-6.792947315
2.861	40	11.34890642	20	19.93187781	30	-6.972775631
2.916	40	11.43017603	20	19.92177641	30	-7.234554396
2.975	40	11.47110533	20	19.91654694	30	-7.391243466
3.026	40	11.5121089	20	19.91113207	30	-7.750423512
3.08	40	11.52681715	20	19.90914084	30	-7.860532275
3.132	40	11.56911156	20	19.90320408	30	-8.12776863
3.18	40	11.57126685	20	19.90291908	30	-8.159923329
3.23	40	11.67243527	20	19.88812159	30	-8.57617863
3.281	40	11.69091245	20	19.88534782	30	-8.638209472
3.33	40	11.74336634	20	19.87722583	30	-9.078581922
3.378	40	11.75964068	20	19.87464127	30	-9.146062447
3.43	40	11.84076811	20	19.86133169	30	-9.46997593
3.48	40	11.86674802	20	19.85700794	30	-9.53043353
3.533	40	11.90488801	20	19.85055065	30	-9.761981249
3.585	40	11.93703868	20	19.84498503	30	-9.977081459
3.633	40	11.97622605	20	19.83799288	30	-10.27620608
3.685	40	12.02693908	20	19.82868447	30	-10.60383008
3.732	40	12.03811624	20	19.82660347	30	-10.72950144
3.781	40	12.06447457	20	19.82159517	30	-10.88243603
3.83	40	12.09717563	20	19.8153134	30	-10.94077552
3.88	40	12.14651256	20	19.8056732	30	-11.21467393
3.925	40	12.16710367	20	19.80155485	30	-11.53642517
3.984	40	12.21054808	20	19.79254753	30	-12.00492808
4.031	40	12.23221204	20	19.7879166	30	-12.26657283
4.078	40	12.30003856	20	19.77316393	30	-12.38951735
4.125	40	12.32546168	20	19.76758093	30	-12.48033747
4.178	40	12.39057355	20	19.75302782	30	-12.78384541
4.227	40	12.40485156	20	19.74979316	30	-12.94187472
4.277	40	12.47122331	20	19.73443064	30	-13.18757882
4.328	40	12.4844048	20	19.73135684	30	-13.26251552
4.383	40	12.54367828	20	19.71713556	30	-13.82479333
4.43	40	12.56319398	20	19.71232168	30	-14.03664635
4.715	40	12.62683232	20	19.69625444	30	-14.37741979
4.801	40	12.64941918	20	19.69046767	30	-14.50253253
4.881	40	12.70394409	20	19.67627893	30	-14.76016159
4.949	40	12.73330563	20	19.66852166	30	-14.92989453
5.018	40	12.77494971	20	19.65734451	30	-15.15111008
5.076	40	12.81027671	20	19.64777437	30	-15.25622998
5.126	40	12.85586157	20	19.63515838	30	-15.75815311
5.18	40	12.87223301	20	19.63056319	30	-15.80124188
5.239	40	12.91166492	20	19.61934933	30	-16.00250168
5.287	40	12.93460243	20	19.61275829	30	-16.18047774
5.354	40	12.99689585	20	19.59437585	30	-16.68375198
5.405	40	13.01477158	20	19.58804124	30	-16.82238509
5.457	40	13.06367087	20	19.57134827	30	-16.93237136
5.514	40	13.07987965	20	19.56469224	30	-17.08167023
5.565	40	13.13592739	20	19.5409038	30	-17.56243887
5.635	40	13.1644824	20	19.52995879	30	-17.6312996
5.707	40	13.19927053	20	19.51755577	30	-17.73083507
5.79	40	13.22091783	20	19.50907216	30	-17.85214045
5.918	40	13.26396153	20	19.49503301	30	-17.77267047
6.007	40	13.29352298	20	19.48558038	30	-17.74001016
6.073	40	13.36209098	20	19.45828017	30	-18.3449722
6.139	40	13.38255431	20	19.44913477	30	-18.48087699
6.2	40	13.44019797	20	19.42740121	30	-18.64024243
6.259	40	13.45425362	20	19.42159759	30	-18.72674932
6.324	40	13.5106666	20	19.40000633	30	-18.94993835
6.388	40	13.52814085	20	19.39269266	30	-19.04152205
6.45	40	13.57780053	20	19.37409739	30	-19.13782557
6.509	40	13.59759144	20	19.36703357	30	-19.14358936
6.572	40	13.65378381	20	19.34249477	30	-19.66266367
6.629	40	13.67293303	20	19.33385076	30	-19.76883173
6.691	40	13.72973428	20	19.3129696	30	-19.77071868
6.754	40	13.74222017	20	19.30842892	30	-19.77360313
6.812	40	13.82832453	20	19.27592731	30	-19.93635385
6.874	40	13.84860158	20	19.26853236	30	-19.90353378
6.954	40	13.90932139	20	19.24394372	30	-20.23276087
7.012	40	13.92466319	20	19.23744054	30	-20.29138996
7.071	40	13.967744	20	19.22039358	30	-20.42020995
7.135	40	13.98598656	20	19.2124462	30	-20.56074143
7.196	40	14.05229726	20	19.18553869	30	-20.77782485
7.27	40	14.07182094	20	19.17771404	30	-20.78613663
7.341	40	14.1125548	20	19.16063564	30	-21.02414676
7.411	40	14.12785763	20	19.15321403	30	-21.21737065
7.477	40	14.18026995	20	19.13225417	30	-21.24936569
7.547	40	14.20190844	20	19.12295133	30	-21.39799835
7.614	40	14.26524803	20	19.09733856	30	-21.48099052
7.676	40	14.2900424	20	19.08687062	30	-21.58636512
7.741	40	14.33983886	20	19.06597129	30	-21.73980689
7.812	40	14.35964621	20	19.05741854	30	-21.83697692
7.878	40	14.40185343	20	19.03662573	30	-22.19503273
7.942	40	14.42371703	20	19.02486432	30	-22.36848586
8.002	40	14.4768345	20	19.00172736	30	-22.3742049
8.062	40	14.49577417	20	18.99381234	30	-22.34926128
8.121	40	14.55343135	20	18.96305163	30	-22.73905401
8.182	40	14.57565154	20	18.95010469	30	-22.89312428
8.242	40	14.6196585	20	18.93025055	30	-22.92978066
8.303	40	14.63838519	20	18.91901034	30	-23.05982532
8.357	40	14.69327631	20	18.89183127	30	-23.27254967
8.416	40	14.71834337	20	18.87882487	30	-23.39017491
8.475	40	14.77063814	20	18.85273052	30	-23.58400659
8.536	40	14.79697447	20	18.83765986	30	-23.78555091
8.59	40	14.83577529	20	18.81840754	30	-23.85100116
8.654	40	14.85626109	20	18.80608283	30	-23.84395233
8.709	40	14.90703486	20	18.78288485	30	-23.97111458
8.797	40	14.90777951	20	18.78256021	30	-23.97565346
8.861	40	14.90842488	20	18.78227885	30	-23.97958716
8.925	40	14.9089842	20	18.782035	30	-23.98299637
9.006	40	14.90946895	20	18.78182367	30	-23.98595102
9.063	40	14.90988906	20	18.78164052	30	-23.98851171
9.124	40	14.91025315	20	18.78148179	30	-23.99073097
9.197	40	14.9105687	20	18.78134422	30	-23.99265434
9.256	40	14.91084218	20	18.78122499	30	-23.99432126
9.321	40	14.91107919	20	18.78112166	30	-23.99576592
9.385	40	14.91128461	20	18.78103211	30	-23.99701795
9.446	40	14.91146263	20	18.7809545	30	-23.99810306
9.506	40	14.91161692	20	18.78088724	30	-23.99904348
9.578	40	14.91175063	20	18.78082894	30	-23.99985851
9.64	40	14.91186652	20	18.78077842	30	-24.00056487
9.702	40	14.91196695	20	18.78073463	30	-24.00117705
9.769	40	14.912054	20	18.78069669	30	-24.0017076
9.828	40	14.91212944	20	18.7806638	30	-24.00216742
9.887	40	14.91219481	20	18.78063529	30	-24.00256592
9.955	40	14.91225148	20	18.78061059	30	-24.00291129
10.009	40	14.91230058	20	18.78058918	30	-24.00321062
10.071	40	14.91234314	20	18.78057063	30	-24.00347003
10.131	40	14.91238003	20	18.78055455	30	-24.00369485
10.193	40	14.912412	20	18.78054061	30	-24.0038897
10.253	40	14.9124397	20	18.78052853	30	-24.00405857
10.318	40	14.91246371	20	18.78051806	30	-24.00420492
10.378	40	14.91248452	20	18.78050899	30	-24.00433176
10.44	40	14.91250256	20	18.78050113	30	-24.00444169
10.503	40	14.91251819	20	18.78049432	30	-24.00453696
10.565	40	14.91253173	20	18.78048841	30	-24.00461952
10.63	40	14.91254347	20	18.78048329	30	-24.00469108
10.694	40	14.91255365	20	18.78047886	30	-24.0047531
10.755	40	14.91256246	20	18.78047501	30	-24.00480685
10.814	40	14.91257011	20	18.78047168	30	-24.00485343
10.876	40	14.91257673	20	18.78046879	30	-24.0048938
10.938	40	14.91258247	20	18.78046629	30	-24.00492879
10.995	40	14.91258745	20	18.78046412	30	-24.00495911
11.056	40	14.91259176	20	18.78046224	30	-24.00498539
11.114	40	14.91259549	20	18.78046061	30	-24.00500817
11.173	40	14.91259873	20	18.7804592	30	-24.0050279
11.234	40	14.91260154	20	18.78045798	30	-24.00504501
11.291	40	14.91260397	20	18.78045692	30	-24.00505984
11.35	40	14.91260608	20	18.780456	30	-24.00507269
11.409	40	14.91260791	20	18.7804552	30	-24.00508382
11.466	40	14.91260791	20	18.7804552	30	-24.00508382
11.532	40	14.91260791	20	18.7804552	30	-24.00508382
11.59	40	14.91260791	20	18.7804552	30	-24.00508382
11.648	40	14.91260791	20	18.7804552	30	-24.00508382
11.711	40	14.91260791	20	18.7804552	30	-24.00508382
11.777	40	14.91260791	20	18.7804552	30	-24.00508382
11.849	40	14.91260791	20	18.7804552	30	-24.00508382
11.918	40	14.91260791	20	18.7804552	30	-24.00508382
11.99	40	14.91260791	20	18.7804552	30	-24.00508382
12.059	40	14.91260791	20	18.7804552	30	-24.00508382
12.124	40	14.91260791	20	18.7804552	30	-24.00508382
12.188	40	14.91260791	20	18.7804552	30	-24.00508382
12.243	40	14.91260791	20	18.7804552	30	-24.00508382
12.304	40	14.91260791	20	18.7804552	30	-24.00508382
12.363	40	14.91260791	20	18.7804552	30	-24.00508382
12.425	40	14.91260791	20	18.7804552	30	-24.00508382
12.484	40	14.91260791	20	18.7804552	30	-24.00508382
12.547	40	14.91260791	20	18.7804552	30	-24.00508382
12.616	40	14.91260791	20	18.7804552	30	-24.00508382
12.675	40	14.91260791	20	18.7804552	30	-24.00508382
12.736	40	14.91260791	20	18.7804552	30	-24.00508382
12.809	40	14.91260791	20	18.7804552	30	-24.00508382
12.878	40	14.91260791	20	18.7804552	30	-24.00508382
12.969	40	14.91260791	20	18.7804552	30	-24.00508382
