		
9.106	6.717674512	5
9.168	6.689496954	5
9.228	6.661655488	5
9.291	6.634330844	5
9.353	6.607285131	5
9.432	6.58082185	5
9.505	6.554820067	5
9.582	6.529344138	5
9.67	6.504242962	5
9.744	6.479698432	5
9.82	6.455577122	5
9.893	6.431932135	5
9.969	6.408509854	5
10.05	6.385459285	10
10.116	6.373448893	10
10.178	6.371006054	10
10.236	6.376687366	10
10.298	6.38933817	10
10.358	6.407966295	10
10.416	6.43169479	10
10.478	6.459834064	10
10.536	6.491569278	10
10.597	6.526232063	10
10.663	6.563406627	10
10.725	6.602638627	10
10.786	6.643352027	10
10.85	6.685371377	10
10.913	6.728473649	10
10.975	6.77236117	10
11.041	6.816831237	10
11.104	6.861509351	10
11.168	6.906584375	10
11.234	6.951799707	10
11.296	6.997008567	10
11.359	7.042023103	10
11.424	7.086907475	10
11.486	7.13143389	10
11.548	7.17557881	10
11.613	7.219407096	10
11.676	7.262891977	10
11.738	7.305859982	10
11.805	7.348274596	10
11.867	7.390324272	10
11.929	7.431885102	10
11.995	7.472893399	10
12.057	7.513358515	10
12.118	7.553231338	10
12.187	7.59268682	10
12.249	7.631547502	10
12.312	7.669747163	10
12.376	7.707300936	10
12.438	7.744281875	10
12.5	7.780766288	10
12.564	7.816863067	10
12.626	7.852383271	10
12.688	7.887230253	10
12.751	7.92158035	10
12.812	7.95529029	10
12.873	7.988507576	10
12.939	8.021187926	10
13.001	8.053319291	10
13.063	8.084875532	10
13.126	8.116036105	10
13.187	8.146791412	10
13.248	8.17692875	10
13.312	8.206591946	10
13.373	8.235705596	10
13.435	8.264407423	10
13.498	8.292633391	10
13.557	8.320412384	10
13.619	8.34768404	10
13.685	8.374404692	10
13.746	8.400629785	10
13.807	8.42652827	10
13.869	8.452014379	10
13.929	8.477271535	10
13.988	8.502238326	10
14.053	8.526760136	10
14.114	8.550781872	10
14.175	8.57436856	10
14.238	8.597335348	10
14.297	8.620032475	10
14.357	8.642291543	10
14.419	8.664182232	10
14.48	8.685820041	10
14.54	8.707122813	10
