0	-5.55E-17	-3	4.29	6	4.29	4
0.074	5.55E-17	-3	4.29	6	4.29	4
0.136	-8.33E-17	-3	4.29	6	4.29	4
0.213	-1.11E-16	-3	4.29	6	4.29	4
0.269	-1.39E-17	-3	4.29	6	4.29	4
0.337	1.11E-16	-3	4.29	6	4.29	4
0.381	2.78E-17	-3	4.29	6	4.29	4
0.439	0	-3	4.29	6	4.29	4
0.488	-1.39E-17	-3	4.29	6	4.29	4
0.542	-2.78E-17	-3	4.29	6	4.29	4
0.596	8.33E-17	-3	4.29	6	4.29	4
0.667	-4.16E-17	-3	4.29	6	4.29	4
0.717	1.11E-16	-3	4.29	6	4.29	4
0.772	-4.16E-17	-3	4.29	6	4.29	4
0.82	1.25E-16	-3	4.29	6	4.29	4
0.874	4.16E-17	-3	4.29	6	4.29	4
0.922	2.78E-17	-3	4.29	6	4.29	4
0.98	2.78E-17	-3	4.29	6	4.29	4
1.029	6.94E-17	-3	4.29	6	4.29	4
1.083	-6.94E-17	-3	4.29	6	4.29	4
1.126	1.25E-16	-3	4.29	6	4.29	4
1.177	9.71E-17	-3	4.29	6	4.29	4
1.219	0	-3	4.29	6	4.29	4
1.278	4.16E-17	-3	4.29	6	4.29	4
1.323	2.78E-17	-3	4.29	6	4.29	4
1.371	0	-3	4.29	6	4.29	4
1.417	-2.78E-17	-3	4.29	6	4.29	4
1.472	0	-3	4.29	6	4.29	4
1.52	-2.78E-17	-3	4.29	6	4.29	4
1.57	4.16E-17	-3	4.29	6	4.29	4
1.617	8.33E-17	-3	4.29	6	4.29	4
1.664	0	-3	4.29	6	4.29	4
1.71	-8.33E-17	-3	4.29	6	4.29	4
1.755	-8.33E-17	-3	4.29	6	4.29	4
1.801	0	-3	4.29	6	4.29	4
1.847	0	-3	4.29	6	4.29	4
1.895	0	-3	4.29	6	4.29	4
1.942	9.71E-17	-3	4.29	6	4.29	4
1.988	9.71E-17	-3	4.29	6	4.29	4
2.05	-1.39E-17	-3	4.29	6	4.29	4
2.106	8.33E-17	-3	4.29	6	4.29	4
2.147	8.33E-17	-3	4.29	6	4.29	4
2.211	0	-3	4.29	6	4.29	4
2.252	-2.78E-17	-3	4.29	6	4.29	4
2.306	1.39E-17	-3	4.29	6	4.29	4
2.355	-2.78E-17	-3	4.29	6	4.29	4
2.399	0	-3	4.29	6	4.29	4
2.443	-8.33E-17	-3	4.29	6	4.29	4
2.485	8.33E-17	-3	4.29	6	4.29	4
2.532	8.33E-17	-3	4.29	6	4.29	4
2.575	9.71E-17	-3	4.29	6	4.29	4
2.618	-8.33E-17	-3	4.29	6	4.29	4
2.666	-8.33E-17	-3	4.29	6	4.29	4
2.709	8.33E-17	-3	4.29	6	4.29	4
2.752	2.78E-17	-3	4.29	6	4.29	4
2.8	2.78E-17	-3	4.29	6	4.29	4
2.847	2.78E-17	-3	4.29	6	4.29	4
2.892	8.33E-17	-3	4.29	6	4.29	4
2.938	2.78E-17	-3	4.29	6	4.29	4
2.982	2.78E-17	-3	4.29	6	4.29	4
3.027	-9.71E-17	-3	4.29	6	4.29	4
3.071	4.16E-17	-3	4.29	6	4.29	4
3.113	0	-3	4.29	6	4.29	4
3.156	2.78E-17	-3	4.29	6	4.29	4
3.201	2.78E-17	-3	4.29	6	4.29	4
3.248	2.78E-17	-3	4.29	6	4.29	4
3.294	2.78E-17	-3	4.29	6	4.29	4
3.338	-8.33E-17	-3	4.29	6	4.29	4
3.384	2.78E-17	-3	4.29	6	4.29	4
3.423	9.71E-17	-3	4.29	6	4.29	4
3.468	-8.33E-17	-3	4.29	6	4.29	4
3.511	-8.33E-17	-3	4.29	6	4.29	4
3.552	9.71E-17	-3	4.29	6	4.29	4
3.598	8.33E-17	-3	4.29	6	4.29	4
3.645	2.78E-17	-3	4.29	6	4.29	4
3.689	4.16E-17	-3	4.29	6	4.29	4
3.737	4.16E-17	-3	4.29	6	4.29	4
3.783	-1.39E-17	-3	4.29	6	4.29	4
3.842	-2.78E-17	-3	4.29	6	4.29	4
3.96	-1.25E-16	-3	4.144598598	6	4.29	4
4.037	-1.39E-16	-3	4.038277673	6	4.29	4
4.104	-6.94E-17	-3	3.805287004	6	4.29	4
4.165	2.78E-17	-3	3.664027855	6	4.29	4
4.219	0	-3	3.307175367	6	4.29	4
4.27	2.64E-16	-3	3.14136927	6	4.29	4
4.318	9.02E-16	-3	2.840700262	6	4.29	4
4.364	3.46E-15	-3	2.669091912	6	4.29	4
4.411	1.51E-14	-3	2.445535436	6	4.29	4
4.464	6.11E-14	-3	2.159523996	6	4.29	4
4.521	3.97E-12	-3	2.084022796	6	4.29	4
4.567	-6.69E-10	-3	1.826214565	6	4.290000001	4
4.627	-0.000156256	-3	1.775324803	6	4.290188769	4
4.679	-0.004882589	-3	1.545697147	6	4.295855245	4
4.739	-0.045429872	-3	1.559466576	6	4.299782902	4
4.79	-0.061296088	-3	1.377705053	6	4.31024346	4
4.852	-0.124554467	-3	1.404403437	6	4.322738137	4
4.907	-0.165785638	-3	1.29420873	6	4.354982232	4
4.968	-0.240604668	-3	1.264372668	6	4.372671451	4
5.023	-0.249497606	-3	1.13359169	6	4.423429898	4
5.082	-0.233178689	-3	1.018078636	6	4.493486059	4
5.136	-0.220361011	-3	0.898044237	6	4.560270829	4
5.198	-0.225863276	-3	0.793046649	6	4.624077474	4
5.251	-0.196141452	-3	0.705171225	6	4.648245113	4
5.312	-0.16691602	-3	0.629114991	6	4.702151104	4
5.367	-0.139238082	-3	0.561714662	6	4.787471561	4
5.422	-0.139502066	-3	0.609049891	6	4.839144041	4
5.482	-0.138100179	-3	0.63128485	6	4.869544914	4
